"QueueId","RepoName","RepoPath","RepoPriorityBand","RepoPriorityScore","BatchType","BatchOrder","BatchChunkIndex","EstimatedComplexity","RecommendedCooldownSeconds","QueueScore","PromptFlavor","FileCount","Files","Goals","Warnings","PacketPath"
"UnifiedAIToolbox.general.026","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","26","medium","180","45","general-doc-improvement","4","examples\run-ui-validate-2026-02-08T13-52-50-181Z-2c9301-artifacts\ASSEMBLY_REPORT.md; examples\run-ui-validate-2026-02-08T13-52-50-181Z-2c9301-artifacts\GATE_REPORT.md; examples\run-ui-validate-2026-02-08T13-52-50-181Z-2c9301-artifacts\NORMALIZATION_REPORT.md; examples\run-ui-validate-2026-02-08T13-52-50-181Z-2c9301-artifacts\PATCHLOG.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.026.md"
"2026MiddleEastWar.general.001","2026MiddleEastWar","G:\Development\20_Staging\2026MiddleEastWar","Medium","30","general","4","1","medium","180","45","general-doc-improvement","4","analysis\analysis_report.md; documents\circulation_guide.md; outputs\family_checklist.md; report.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\2026MiddleEastWar.general.001.md"
"DataExtraction.general.001","DataExtraction","G:\Development\20_Staging\DataExtraction","Medium","30","general","4","1","medium","180","45","general-doc-improvement","3","out\response_2025-09-27_04-25-48.md; out\response_2025-09-27_04-58-44.md; out\response.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\DataExtraction.general.001.md"
"SereneHarmony_Site_Starter.general.001","SereneHarmony_Site_Starter","G:\Development\20_Staging\SereneHarmony_Site_Starter","Medium","30","general","4","1","medium","180","45","general-doc-improvement","4","custom_SereneHarmonySite\CHECKLIST.md; custom_SereneHarmonySite\CODE_REVIEW.md; custom_SereneHarmonySite\DEPLOYMENT_GUIDE.md; custom_SereneHarmonySite\QUICK_START.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\SereneHarmony_Site_Starter.general.001.md"
"UnifiedAIToolbox.general.027","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","27","medium","180","43","general-doc-improvement","4","examples\run-ui-validate-2026-02-08T13-52-50-181Z-2c9301-artifacts\RUN_DIAGNOSTICS.md; examples\run-ui-validate-2026-02-09T06-59-24-879Z-193507-artifacts\ARTIFACT_INGEST_REPORT.md; examples\run-ui-validate-2026-02-09T06-59-24-879Z-193507-artifacts\ASSEMBLY_REPORT.md; examples\run-ui-validate-2026-02-09T06-59-24-879Z-193507-artifacts\critic_output.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.027.md"
"GeminiAIOrchestrator.general.001","GeminiAIOrchestrator","G:\Development\20_Staging\GeminiAIOrchestrator","Medium","30","general","4","1","low","90","42","general-doc-improvement","2","IMAGE_VIDEO_SUPPORT_IMPLEMENTATION.md; SQL_SUPPORT_IMPLEMENTATION.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\GeminiAIOrchestrator.general.001.md"
"UnifiedAIToolbox.general.028","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","28","medium","180","41","general-doc-improvement","4","examples\run-ui-validate-2026-02-09T06-59-24-879Z-193507-artifacts\GATE_REPORT.md; examples\run-ui-validate-2026-02-09T06-59-24-879Z-193507-artifacts\NORMALIZATION_REPORT.md; examples\run-ui-validate-2026-02-09T06-59-24-879Z-193507-artifacts\PATCHLOG.md; examples\run-ui-validate-2026-02-09T06-59-24-879Z-193507-artifacts\researcher_output.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.028.md"
"2026MiddleEastWar.general.002","2026MiddleEastWar","G:\Development\20_Staging\2026MiddleEastWar","Medium","30","general","4","2","low","90","40","general-doc-improvement","2","templates\message_templates.md; templates\printable_checklist.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\2026MiddleEastWar.general.002.md"
"SereneHarmony_Site_Starter.general.002","SereneHarmony_Site_Starter","G:\Development\20_Staging\SereneHarmony_Site_Starter","Medium","30","general","4","2","low","90","40","general-doc-improvement","1","custom_SereneHarmonySite\SUMMARY.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Multiple README.md files detected across the repo","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\SereneHarmony_Site_Starter.general.002.md"
"UnifiedAIToolbox.general.029","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","29","medium","180","39","general-doc-improvement","4","examples\run-ui-validate-2026-02-09T06-59-24-879Z-193507-artifacts\RUN_DIAGNOSTICS.md; examples\ui-auto-validate-2026-02-07T22-02-35-612Z-60cfed\repo\ARTIFACT_INGEST_REPORT.md; examples\ui-auto-validate-2026-02-07T22-02-35-612Z-60cfed\repo\ASSEMBLY_REPORT.md; examples\ui-auto-validate-2026-02-07T22-02-35-612Z-60cfed\repo\GATE_REPORT.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.029.md"
"UnifiedAIToolbox.general.030","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","30","medium","180","37","general-doc-improvement","4","examples\ui-auto-validate-2026-02-07T22-02-35-612Z-60cfed\repo\NORMALIZATION_REPORT.md; examples\ui-auto-validate-2026-02-07T22-02-35-612Z-60cfed\repo\PATCHLOG.md; examples\ui-auto-validate-2026-02-07T22-02-35-612Z-60cfed\repo\RUN_DIAGNOSTICS.md; examples\ui-auto-validate-2026-02-07T23-08-23-907Z-5cc97e\repo\ARTIFACT_INGEST_REPORT.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.030.md"
"UnifiedAIToolbox.general.031","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","31","medium","180","35","general-doc-improvement","4","examples\ui-auto-validate-2026-02-07T23-08-23-907Z-5cc97e\repo\ASSEMBLY_REPORT.md; examples\ui-auto-validate-2026-02-07T23-08-23-907Z-5cc97e\repo\GATE_REPORT.md; examples\ui-auto-validate-2026-02-07T23-08-23-907Z-5cc97e\repo\NORMALIZATION_REPORT.md; examples\ui-auto-validate-2026-02-07T23-08-23-907Z-5cc97e\repo\PATCHLOG.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.031.md"
"UnifiedAIToolbox.general.032","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","32","medium","180","33","general-doc-improvement","4","examples\ui-auto-validate-2026-02-07T23-08-23-907Z-5cc97e\repo\RUN_DIAGNOSTICS.md; job_types.README.md; Orchestration\.github\copilot-instructions.md; Orchestration\Agent_Workbook.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.032.md"
"CoinbaseCryptoAdvisor.general.001","CoinbaseCryptoAdvisor","G:\Development\20_Staging\CoinbaseCryptoAdvisor","Medium","20","general","4","1","low","90","32","general-doc-improvement","1","prompt01.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\CoinbaseCryptoAdvisor.general.001.md"
"PollingGameApp.general.001","PollingGameApp","G:\Development\20_Staging\PollingGameApp","Medium","20","general","4","1","low","90","32","general-doc-improvement","1","ai_poll_platform.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\PollingGameApp.general.001.md"
"UnifiedAIToolbox.general.033","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","33","medium","180","31","general-doc-improvement","4","Orchestration\AGENTS_SOT.md; scripts\README_ORCHESTRATION_DIAGNOSTICS.md; scripts\swarms\.github\PULL_REQUEST_TEMPLATE.md; scripts\swarms\CODE_OF_CONDUCT.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.033.md"
"UnifiedAIToolbox.general.034","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","34","medium","180","29","general-doc-improvement","4","scripts\swarms\SECURITY.md; SIMPLIFICATION_REPORT.md; templates\ci-cd-blueprint\docs\CUSTOMIZATION_GUIDE.md; templates\ci-cd-blueprint\docs\SECRETS_AND_ENV.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.034.md"
"UnifiedAIToolbox.general.035","UnifiedAIToolbox","G:\Development\20_Staging\UnifiedAIToolbox","High","80","general","4","35","low","90","24","general-doc-improvement","1","UnifiedAIToolbox-Repo-Guide.md","Improve structure and readability | Reduce repetition and vague wording | Standardize formatting and headings | Make content more deliberate and maintainable","Many markdown files fall into general or unclear categories | Multiple README.md files detected across the repo | Multiple setup-oriented docs may indicate overlap or duplication","G:\Development\GitHubRepoManagement\evidence\baseline\20260307_213547\docreview\queue\copilot-packets\UnifiedAIToolbox.general.035.md"
